#### Simulations (1)
# Trig1.sint #1
0.0 0.0
0.001652198000051378 0.001652197724696381
0.005170502705951192 0.001652197724696381
0.007276108525500034 0.007276050209724568
0.009535544836631929 0.009535393623718268
0.01272585350137749 0.009535393623718268
0.01509516598722725 0.0150946174480482
0.01734349735001912 0.01734262917838818
0.01954116204019753 0.01953990260601187
0.02194656958878352 0.02194479179733007
0.02435044931943686 0.02434800305208343
0.02568555822060761 0.02568267552890832
0.02983463277652438 0.02568267552890832
0.03218284754403702 0.03217732276597003
0.03538979844956314 0.03217732276597003
0.03736616702340038 0.03735755028054027
0.03929482501562425 0.03928475263935439
0.04129154104169366 0.04127981239983166
0.04356826685308948 0.0435544534889755
0.04591410950945805 0.04589788640601328
0.04787579518589683 0.04785738396086912
0.05035418954213269 0.04785738396086912
0.05250429781049781 0.05248002379434502
0.05510742608880093 0.05248002379434502
0.05714907565336099 0.05711779876937029
0.05912601736468758 0.05909136089373733
0.06128075844537639 0.06124221028874999
0.06708444220529769 0.06124221028874999
0.06933566058085547 0.06928056688547694
0.07132404361989486 0.07126401646320188
0.07394129244072975 0.07126401646320188
0.07636600832651008 0.07629223599552351
0.07853681515376634 0.07845644679485789
0.08039974471337447 0.08031341515011149
0.08266024367114384 0.0825663421708138
0.0850282491950529 0.08492606579044891
0.08523902844091605 0.08513606546441788
0.08864629929160958 0.08513606546441788
0.09081412339791149 0.09068978683996716
0.09205237751682453 0.09192280332836475
0.09336373593011614 0.0932284857421148
0.0950909980689655 0.09494806054235648
0.09735167446283328 0.09719814950773231
0.09826207365789773 0.09810414900079877
0.1067478021284428 0.09810414900079877
0.1089605244955223 0.1087477993129077
0.1106991184234816 0.1104758478303928
0.1128282071950689 0.1125914877021458
0.1149785106739489 0.1147276541883233
0.1168170477699636 0.1165536695543603
0.1185549366374302 0.1182794721523786
0.1200464747156373 0.1197603306294356
0.1230141327459147 0.1197603306294356
0.1254016129624335 0.1250750674215233
0.12704058835651 0.1267008274032996
0.1279698754573395 0.1276224823705826
0.1303553705528407 0.1299880162273654
0.1308733280742058 0.1305014940104219
0.1335074933089389 0.1305014940104219
0.1355932566198493 0.13517945576888
0.1372355266224839 0.1368063432713453
0.1393522656091353 0.1389027003084416
0.1416162070152938 0.1411440437942905
0.1428779850892915 0.1423929888225489
0.1446420809077775 0.1441388305264964
0.146568633449658 0.1460448336831935
0.1480500019388286 0.147510005624285
0.15013498900674 0.1495718485658174
0.1525591036557768 0.1519679801196175
0.1538488421354137 0.1532425018718689
0.1555304969984322 0.1549040172318689
0.1584310406754214 0.1549040172318689
0.1605384948246671 0.1598495649144571
0.1643248900489261 0.1598495649144571
0.1663556532243904 0.1655894585208037
0.1679734701341941 0.1671846446844175
0.1701313396323426 0.1693117547132901
0.1708462965131227 0.1700162589905401
0.1736214784699307 0.1700162589905401
0.1757657481558827 0.1748619972728629
0.1779991161709033 0.1770605361609116
0.1797396580161472 0.1787732461665514
0.1808688289311437 0.1798839515149434
0.1849218352712061 0.1798839515149434
0.1858795363733087 0.1848112110383824
0.1880429373926472 0.1869367761710509
0.1894086825672013 0.1882780826148928
0.1915756959557411 0.1904056795796861
0.1925353107324477 0.1913475432423442
0.1956197957980878 0.1913475432423442
0.1976532733840167 0.1963685461511602
0.1994375510969646 0.1981175646291748
0.201081075692091 0.1997281648602795
0.2023686841187909 0.2009894874866589
0.2035563036121286 0.2021526188638516
0.2077250753264644 0.2021526188638516
0.2094265119153904 0.2078987524261685
0.2120099097757415 0.2078987524261685
0.2143368930898287 0.2126991714264
0.2165396235961281 0.2148507841448401
0.2174534475287345 0.2157430585759125
0.2214807401066565 0.2157430585759125
0.2238551901222227 0.2219901038228169
0.2261988987776367 0.2242745080650003
0.2303896764870223 0.2242745080650003
0.2327175640197614 0.2306230597215378
0.2346403480427681 0.2324935321673314
0.2360758379596313 0.233889326196267
0.2374324343897286 0.2352079529241914
0.2388763054064629 0.2366109508015518
0.2406785628564461 0.2383613587407419
0.2419182687833073 0.2395650160390144
0.2442910724902674 0.241868117780639
0.2458605108670114 0.243390436420444
0.2486000753601094 0.243390436420444
0.2507732403520671 0.2481524801078692
0.253171847987622 0.2504751012462023
0.2554691457196077 0.2526981244100121
0.2581321999972291 0.2526981244100121
0.260068431360847 0.2571452254057882
0.2645162550364327 0.2571452254057882
0.2668187969699086 0.2636638523325095
0.2684227731294591 0.2652104495506547
0.2708903266861511 0.2652104495506547
0.2731938210620332 0.2698072146087462
0.2753587400822701 0.2718908598292376
0.2770471143578646 0.2735151452869772
0.2792268098255974 0.2756108279519488
0.2812990314555834 0.277601819181799
0.2836956659717885 0.2799033679677508
0.2865278156550954 0.2799033679677508
0.2883907016698374 0.2844075412587525
