#### Simulations (1)
# Trig2.sint #1
1.0 0.0
0.999531371710012 0.03160514880879503
0.999531371710012 0.03160514880879503
0.9990883348712526 0.04358790120657419
0.9990883348712526 0.04358790120657419
0.9986481198184687 0.05313580820741323
0.9986481198184687 0.05313580820741323
0.998258641840734 0.06007798797133428
0.998258641840734 0.06007798797133428
0.9978481369879717 0.0666764762931375
0.9978481369879717 0.0666764762931375
0.9974213531891625 0.07283889471865315
0.9974213531891625 0.07283889471865315
0.997087334011019 0.07733609469163166
0.997087334011019 0.07733609469163166
0.99659931541004 0.08348154626746447
0.99659931541004 0.08348154626746447
0.9962936620416111 0.08707440566692848
0.9962936620416111 0.08707440566692848
0.9959543620824786 0.09094186510442893
0.9959543620824786 0.09094186510442893
0.9953885774242653 0.09713808394928884
0.9953885774242653 0.09713808394928884
0.9951566508209567 0.09949811980991505
0.9951566508209567 0.09949811980991505
0.9946694031784575 0.1043171937461749
0.9946694031784575 0.1043171937461749
0.9942051646358466 0.1086739228990604
0.9942051646358466 0.1086739228990604
0.9937440476465242 0.1128287393196697
0.9937440476465242 0.1128287393196697
0.993365073578651 0.1161330458402302
0.993365073578651 0.1161330458402302
0.9928775347729972 0.1202953960049473
0.9928775347729972 0.1202953960049473
0.9926183354040661 0.1224251834991248
0.9926183354040661 0.1224251834991248
0.9922294805280115 0.1255649489669088
0.9922294805280115 0.1255649489669088
0.9918106136984394 0.1288461178487968
0.9918106136984394 0.1288461178487968
0.9913510563253284 0.1323523598289366
0.9913510563253284 0.1323523598289366
0.9909133443225141 0.1356015671588505
0.9909133443225141 0.1356015671588505
0.9904881862720509 0.1386847618454772
0.9904881862720509 0.1386847618454772
0.9900846427219365 0.1415450018997827
0.9900846427219365 0.1415450018997827
0.9896544772633142 0.1445293176999875
0.9896544772633142 0.1445293176999875
0.9893465880863181 0.1466294553037219
0.9893465880863181 0.1466294553037219
0.9889294469786736 0.1494440134751607
0.9889294469786736 0.1494440134751607
0.9885056656073712 0.152235785562495
0.9885056656073712 0.152235785562495
0.9882060386739642 0.1541813394291304
0.9882060386739642 0.1541813394291304
0.9878700087744565 0.156328500227171
0.9878700087744565 0.156328500227171
0.9874571707737729 0.1589232442480482
0.9874571707737729 0.1589232442480482
0.9869873643952781 0.1618329061249895
0.9869873643952781 0.1618329061249895
0.9866386078951406 0.1639493828468323
0.9866386078951406 0.1639493828468323
0.9861888070436302 0.1666423163269254
0.9861888070436302 0.1666423163269254
0.9857283555515014 0.1693539104038448
0.9857283555515014 0.1693539104038448
0.9853751600066851 0.1714061097208449
0.9853751600066851 0.1714061097208449
0.9851343635039808 0.1727881746027875
0.9851343635039808 0.1727881746027875
0.9846570085035523 0.1754994671409115
0.9846570085035523 0.1754994671409115
0.9845102097304415 0.1763230960848515
0.9845102097304415 0.1763230960848515
0.9841559614966684 0.1783010615963048
0.9841559614966684 0.1783010615963048
0.9836768306745696 0.1809456866517237
0.9836768306745696 0.1809456866517237
0.9831993339367878 0.1835305590313976
0.9831993339367878 0.1835305590313976
0.9826316319619083 0.1865696395390485
0.9826316319619083 0.1865696395390485
0.9822271076016185 0.1886939014551929
0.9822271076016185 0.1886939014551929
0.9817833023328926 0.1910040851022383
0.9817833023328926 0.1910040851022383
0.9813910351561316 0.1930130881900343
0.9813910351561316 0.1930130881900343
0.9810268694695409 0.19486081156997
0.9810268694695409 0.19486081156997
0.9805417779928481 0.1973030048922294
0.9805417779928481 0.1973030048922294
0.9801856125733663 0.1990730492656996
0.9801856125733663 0.1990730492656996
0.9796820042438789 0.2015526899843026
0.9796820042438789 0.2015526899843026
0.9788809533976526 0.2054455436071722
0.9788809533976526 0.2054455436071722
0.9783552420430649 0.2079503866081708
0.9783552420430649 0.2079503866081708
0.978150457377594 0.2089133300585805
0.978150457377594 0.2089133300585805
0.977655367104725 0.2112305734719404
0.977655367104725 0.2112305734719404
0.977255335624025 0.2130774836850516
0.977255335624025 0.2130774836850516
0.9768673292575696 0.2148520961784645
0.9768673292575696 0.2148520961784645
0.9763792358892264 0.2170713087141695
0.9763792358892264 0.2170713087141695
0.9762371666868181 0.2177100002387573
0.9762371666868181 0.2177100002387573
0.9755896962930506 0.2206128456972442
0.9755896962930506 0.2206128456972442
0.9752578386719909 0.2220788248798485
0.9752578386719909 0.2220788248798485
0.974011534548907 0.2275519620241232
0.974011534548907 0.2275519620241232
0.9735515371867396 0.2295153071997355
0.9735515371867396 0.2295153071997355
0.9727002278823408 0.2331190039837392
0.9727002278823408 0.2331190039837392
0.9720682565172302 0.2357510561877015
0.9720682565172302 0.2357510561877015
0.971384754674603 0.2385649655628452
0.971384754674603 0.2385649655628452
0.9708918920640279 0.240566815281942
0.9708918920640279 0.240566815281942
0.9705451696873968 0.2419643480205842
0.9705451696873968 0.2419643480205842
0.9701029428348867 0.2437381677552715
0.9701029428348867 0.2437381677552715
0.9696581634183228 0.2455057969072107
0.9696581634183228 0.2455057969072107
0.9691970434678057 0.2473270521686617
0.9691970434678057 0.2473270521686617
