#### Simulations (1)
# Trig2.sint #1
0.0 0.0
0.01738197992406677 0.01738128919849906
0.01738197992406677 0.01738128919849906
0.02698163120866141 0.02697882627504232
0.02698163120866141 0.02697882627504232
0.03430781926984767 0.03430182838627364
0.03430781926984767 0.03430182838627364
0.04108507511432253 0.04107460413628696
0.04108507511432253 0.04107460413628696
0.04552751748388716 0.04551322103066113
0.04552751748388716 0.04551322103066113
0.05097319302361405 0.05095294821188196
0.05097319302361405 0.05095294821188196
0.05666096045493363 0.05663301784471156
0.05666096045493363 0.05663301784471156
0.06447518035693649 0.06443340780294747
0.06447518035693649 0.06443340780294747
0.06803804664037637 0.06798876733733822
0.06803804664037637 0.06798876733733822
0.0729220550194645 0.07286114787390745
0.0729220550194645 0.07286114787390745
0.07840184209139896 0.07832569770526211
0.07840184209139896 0.07832569770526211
0.08299091679172857 0.08290044715146816
0.08299091679172857 0.08290044715146816
0.08780303373159612 0.08769568810569708
0.08780303373159612 0.08769568810569708
0.09296240772977832 0.09283503364435271
0.09296240772977832 0.09283503364435271
0.09771218737569173 0.09756393197951636
0.09771218737569173 0.09756393197951636
0.1013204405738436 0.1011548843068491
0.1013204405738436 0.1011548843068491
0.1040069884634687 0.1038277034434079
0.1040069884634687 0.1038277034434079
0.1077790636653978 0.1075792378318613
0.1077790636653978 0.1075792378318613
0.1111614005765746 0.1109417849624025
0.1111614005765746 0.1109417849624025
0.1156265606149803 0.1153789489179335
0.1156265606149803 0.1153789489179335
0.1186444601907872 0.1183769563145119
0.1186444601907872 0.1183769563145119
0.1215525610404589 0.1212648761053643
0.1215525610404589 0.1212648761053643
0.1246112097560981 0.1243008918581037
0.1246112097560981 0.1243008918581037
0.1289312489071411 0.1285871547861725
0.1289312489071411 0.1285871547861725
0.1322455063582647 0.1318740224723831
0.1322455063582647 0.1318740224723831
0.1344732365157794 0.1340825318318192
0.1344732365157794 0.1340825318318192
0.1376843332443003 0.1372645360036248
0.1376843332443003 0.1372645360036248
0.1412783387129932 0.1408244082355251
0.1412783387129932 0.1408244082355251
0.1451244769869981 0.1446320644092741
0.1451244769869981 0.1446320644092741
0.1492512750616929 0.1487154748455575
0.1492512750616929 0.1487154748455575
0.1533192469468522 0.1527377567451051
0.1533192469468522 0.1527377567451051
0.1566398178178965 0.156019115387476
0.1566398178178965 0.156019115387476
0.160477109889122 0.1598092647359275
0.160477109889122 0.1598092647359275
0.1620532093196907 0.1613653101869376
0.1620532093196907 0.1613653101869376
0.1659940674387144 0.1652547760972044
0.1659940674387144 0.1652547760972044
0.1679868819738949 0.1672202980552044
0.1679868819738949 0.1672202980552044
0.1725052445547882 0.1716756405142137
0.1725052445547882 0.1716756405142137
0.1748323815160392 0.1739685705647398
0.1748323815160392 0.1739685705647398
0.1780638254374439 0.177150773164926
0.1780638254374439 0.177150773164926
